Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787088088,100,,Aggregated,76.600000,0.000000,120,460,550,600,790,950,1100,1200,1300,1400,1400,10311,0,120,314.64326841238113,6.5557999987504445,1378.512100003718,2751.542042478906
1787088089,100,,Aggregated,77.000000,0.000000,120,450,540,600,790,950,1100,1200,1300,1400,1400,10386,0,120,314.0769862603542,6.5557999987504445,1378.512100003718,2747.94473329482
1787088090,100,,Aggregated,77.900000,0.000000,120,450,540,600,790,940,1100,1200,1300,1400,1400,10461,0,120,314.04549588949317,6.5557999987504445,1378.512100003718,2748.9585125705
1787088091,100,,Aggregated,78.900000,0.000000,120,450,540,600,780,940,1100,1200,1300,1400,1400,10555,0,120,313.6815637896734,6.5557999987504445,1378.512100003718,2749.204358124112
1787088092,100,,Aggregated,79.500000,0.000000,120,450,540,600,780,940,1100,1200,1300,1400,1400,10644,0,120,312.559407083801,6.5557999987504445,1378.512100003718,2753.301484404359
1787088093,100,,Aggregated,80.200000,0.000000,120,450,540,600,780,940,1100,1200,1300,1400,1400,10724,0,120,311.81684144908536,6.5557999987504445,1378.512100003718,2753.185005594927
1787088094,100,,Aggregated,81.800000,0.000000,120,450,540,600,780,940,1100,1200,1300,1400,1400,10809,0,120,311.1757006383538,6.5557999987504445,1378.512100003718,2758.1644925525025
1787088095,100,,Aggregated,81.700000,0.000000,120,450,540,600,780,930,1100,1200,1300,1400,1400,10888,0,120,310.4970852130778,6.5557999987504445,1378.512100003718,2754.654665686995
1787088096,100,,Aggregated,82.300000,0.000000,120,450,530,590,770,930,1100,1200,1300,1400,1400,10969,0,120,309.90506040659835,6.5557999987504445,1378.512100003718,2756.914486279515
1787088097,100,,Aggregated,82.900000,0.000000,120,450,530,590,770,930,1100,1200,1300,1400,1400,11047,0,120,309.4991759210617,6.5557999987504445,1378.512100003718,2755.483660722368
1787088098,100,,Aggregated,82.100000,0.000000,120,450,530,590,770,930,1100,1200,1300,1400,1400,11130,0,120,309.17275083558013,6.5557999987504445,1378.512100003718,2758.0914645103326
